holiday,temp,rain,snow,weather,date,Time,traffic_volume
No,265.51,0,0,Snow,29-12-2012,09:00:00,2565
No,265.51,0,0,Mist,29-12-2012,09:00:00,2565
No,265.87,0,0,Snow,29-12-2012,10:00:00,3055
No,265.87,0,0,Mist,29-12-2012,10:00:00,3055
No,266.68,0,0,Snow,29-12-2012,11:00:00,3583
No,266.68,0,0,Mist,29-12-2012,11:00:00,3583
No,267.81,0,0,Snow,29-12-2012,12:00:00,3910
No,268.27,0,0,Snow,29-12-2012,13:00:00,4093
No,268.58,0,0,Snow,29-12-2012,14:00:00,4240
No,268.58,0,0,Haze,29-12-2012,14:00:00,4240
No,268.34,0,0,Snow,29-12-2012,15:00:00,4325
No,268.34,0,0,Haze,29-12-2012,15:00:00,4325
No,267.87,0,0,Snow,29-12-2012,16:00:00,4357
No,267.87,0,0,Haze,29-12-2012,16:00:00,4357
No,266.72,0,0,Snow,29-12-2012,17:00:00,4522
No,265.6,0,0,Snow,29-12-2012,18:00:00,4732
No,264.56,0,0,Mist,29-12-2012,19:00:00,2859
No,264.56,0,0,Snow,29-12-2012,19:00:00,2859
No,263.63,0,0,Snow,29-12-2012,20:00:00,2647
No,263.63,0,0,Mist,29-12-2012,20:00:00,2647
No,262.73,0,0,Mist,29-12-2012,21:00:00,2429
No,262.73,0,0,Snow,29-12-2012,21:00:00,2429
No,263.07,0,0,Mist,29-12-2012,22:00:00,2657
No,262.89,0,0,Mist,29-12-2012,23:00:00,2419
No,263.44,0,0,Clouds,30-12-2012,00:00:00,1195
No,264.45,0,0,Clouds,30-12-2012,01:00:00,752
No,264.76,0,0,Snow,30-12-2012,02:00:00,586
No,264.99,0,0,Snow,30-12-2012,03:00:00,356
No,264.7,0,0,Snow,30-12-2012,04:00:00,270
No,264.52,0,0,Snow,30-12-2012,05:00:00,415
No,264.32,0,0,Clouds,30-12-2012,06:00:00,651
No,262.28,0,0,Snow,30-12-2012,08:00:00,1337
No,262.28,0,0,Mist,30-12-2012,08:00:00,1337
No,261.01,0,0,Clouds,30-12-2012,09:00:00,1997
No,262.18,0,0,Mist,30-12-2012,10:00:00,2930
No,262.18,0,0,Snow,30-12-2012,10:00:00,2930
No,262.87,0,0,Snow,30-12-2012,11:00:00,3508
No,262.87,0,0,Mist,30-12-2012,11:00:00,3508
No,263.38,0,0,Haze,30-12-2012,12:00:00,3951
No,263.38,0,0,Snow,30-12-2012,12:00:00,3951
No,264,0,0,Haze,30-12-2012,13:00:00,4644
No,264,0,0,Snow,30-12-2012,13:00:00,4644
No,264.19,0,0,Snow,30-12-2012,14:00:00,4524
No,263.87,0,0,Snow,30-12-2012,15:00:00,3717
No,263.11,0,0,Snow,30-12-2012,16:00:00,3206
No,262.31,0,0,Clouds,30-12-2012,17:00:00,2933
No,260.83,0,0,Clouds,30-12-2012,18:00:00,2615
No,259.91,0,0,Clear,30-12-2012,19:00:00,3059
No,259.01,0,0,Clear,30-12-2012,20:00:00,2277
No,258.18,0,0,Mist,30-12-2012,21:00:00,1880
No,257.63,0,0,Haze,30-12-2012,22:00:00,1717
No,256.69,0,0,Clear,30-12-2012,23:00:00,1126
No,258.7,0,0,Clouds,31-12-2012,01:00:00,374
No,258.7,0,0,Clouds,31-12-2012,02:00:00,341
No,255.57,0,0,Mist,31-12-2012,03:00:00,295
No,255.72,0,0,Mist,31-12-2012,04:00:00,483
No,256.1,0,0,Mist,31-12-2012,05:00:00,1421
No,256.05,0,0,Mist,31-12-2012,06:00:00,3092
No,256.05,0,0,Haze,31-12-2012,06:00:00,3092
No,255.79,0,0,Mist,31-12-2012,07:00:00,3733
No,255.91,0,0,Mist,31-12-2012,08:00:00,3382
No,255.91,0,0,Haze,31-12-2012,08:00:00,3382
No,257.54,0,0,Mist,31-12-2012,09:00:00,3453
No,259.77,0,0,Mist,31-12-2012,10:00:00,3540
No,262.14,0,0,Clouds,31-12-2012,11:00:00,4234
No,263.98,0,0,Haze,31-12-2012,12:00:00,4737
No,265.56,0,0,Clouds,31-12-2012,13:00:00,4599
No,266.65,0,0,Clouds,31-12-2012,14:00:00,4836
No,267.01,0,0,Clouds,31-12-2012,15:00:00,4976
No,267.21,0,0,Clear,31-12-2012,16:00:00,4965
No,266.07,0,0,Clear,31-12-2012,17:00:00,4419
No,265.18,0,0,Clouds,31-12-2012,18:00:00,3707
No,265.69,0,0,Clouds,31-12-2012,19:00:00,3294
No,266.18,0,0,Clouds,31-12-2012,20:00:00,2888
No,265.2,0,0,Clouds,31-12-2012,21:00:00,2588
No,264.58,0,0,Mist,31-12-2012,22:00:00,2293
No,264.72,0,0,Clouds,31-12-2012,23:00:00,1596
New Years Day,263.49,0,0,Clouds,01-01-2013,00:00:00,1439
No,263.78,0,0,Clouds,01-01-2013,01:00:00,1502
No,264.16,0,0,Snow,01-01-2013,02:00:00,933
No,263.95,0,0,Clouds,01-01-2013,03:00:00,576
No,263.65,0,0,Clouds,01-01-2013,04:00:00,372
No,262.4,0,0,Snow,01-01-2013,05:00:00,419
No,261.42,0,0,Clouds,01-01-2013,06:00:00,640
No,260.66,0,0,Clear,01-01-2013,07:00:00,745
No,260.29,0,0,Clouds,01-01-2013,08:00:00,939
No,260.19,0,0,Clouds,01-01-2013,09:00:00,1243
No,260.19,0,0,Clear,01-01-2013,10:00:00,1747
No,260.49,0,0,Clouds,01-01-2013,11:00:00,2291
No,261.1,0,0,Clouds,01-01-2013,12:00:00,2588
No,261.55,0,0,Clouds,01-01-2013,13:00:00,2927
No,261.65,0,0,Clouds,01-01-2013,14:00:00,3012
No,261.54,0,0,Clear,01-01-2013,15:00:00,3121
No,260.53,0,0,Clouds,01-01-2013,16:00:00,2864
No,259.17,0,0,Clouds,01-01-2013,17:00:00,2606
No,258.5,0,0,Clear,01-01-2013,18:00:00,2298
No,257.39,0,0,Clear,01-01-2013,19:00:00,2154
No,256.66,0,0,Clear,01-01-2013,20:00:00,1732
No,255.99,0,0,Clear,01-01-2013,21:00:00,1589
No,255.13,0,0,Clear,01-01-2013,22:00:00,1235
No,254.48,0,0,Clear,01-01-2013,23:00:00,845
No,254.39,0,0,Clear,02-01-2013,00:00:00,437
No,253.89,0,0,Clear,02-01-2013,01:00:00,295
No,252.98,0,0,Mist,02-01-2013,02:00:00,243
No,252.58,0,0,Clear,02-01-2013,03:00:00,293
No,252.14,0,0,Clear,02-01-2013,04:00:00,717
No,250.7,0,0,Clear,02-01-2013,05:00:00,2353
No,250.32,0,0,Clear,02-01-2013,06:00:00,5366
No,251.1,0,0,Clear,02-01-2013,07:00:00,5829
No,251.87,0,0,Clouds,02-01-2013,08:00:00,5110
No,252.84,0,0,Haze,02-01-2013,09:00:00,4417
No,255.38,0,0,Haze,02-01-2013,10:00:00,3892
No,257.41,0,0,Snow,02-01-2013,11:00:00,4100
No,259.46,0,0,Clouds,02-01-2013,12:00:00,4383
No,260.62,0,0,Clouds,02-01-2013,13:00:00,4370
No,261.13,0,0,Snow,02-01-2013,14:00:00,4661
No,261.61,0,0,Snow,02-01-2013,15:00:00,4836
No,261.61,0,0,Mist,02-01-2013,15:00:00,4836
No,262.18,0,0,Snow,02-01-2013,16:00:00,5597
No,262.18,0,0,Haze,02-01-2013,16:00:00,5597
No,262.54,0,0,Snow,02-01-2013,17:00:00,5191
No,262.54,0,0,Haze,02-01-2013,17:00:00,5191
No,263.31,0,0,Snow,02-01-2013,18:00:00,3756
No,264.13,0,0,Clouds,02-01-2013,19:00:00,2687
No,264.62,0,0,Clouds,02-01-2013,20:00:00,2240
No,265.29,0,0,Clouds,02-01-2013,21:00:00,1828
No,265.81,0,0,Clouds,02-01-2013,22:00:00,1424
No,266.1,0,0,Clouds,02-01-2013,23:00:00,952
No,258.79,0,0,Clouds,03-01-2013,01:00:00,349
No,258.79,0,0,Clouds,03-01-2013,02:00:00,276
No,258.79,0,0,Clouds,03-01-2013,04:00:00,729
No,258.79,0,0,Clouds,03-01-2013,05:00:00,2383
No,258.79,0,0,Clouds,03-01-2013,06:00:00,5390
No,262.53,0,0,Clouds,03-01-2013,07:00:00,6431
No,263.93,0,0,Snow,03-01-2013,09:00:00,4768
No,263.93,0,0,Mist,03-01-2013,09:00:00,4768
No,263.93,0,0,Fog,03-01-2013,09:00:00,4768
No,263.95,0,0,Snow,03-01-2013,10:00:00,4002
No,263.95,0,0,Mist,03-01-2013,10:00:00,4002
No,264.2,0,0,Snow,03-01-2013,11:00:00,4280
No,264.2,0,0,Mist,03-01-2013,11:00:00,4280
No,264.81,0,0,Snow,03-01-2013,12:00:00,4540
No,264.81,0,0,Mist,03-01-2013,12:00:00,4540
No,264.97,0,0,Snow,03-01-2013,13:00:00,4729
No,264.97,0,0,Mist,03-01-2013,13:00:00,4729
No,264.97,0,0,Haze,03-01-2013,13:00:00,4729
No,265.22,0,0,Snow,03-01-2013,14:00:00,4944
No,265.22,0,0,Mist,03-01-2013,14:00:00,4944
No,265.22,0,0,Haze,03-01-2013,14:00:00,4944
No,265.33,0,0,Snow,03-01-2013,15:00:00,5297
No,265.33,0,0,Mist,03-01-2013,15:00:00,5297
No,265.16,0,0,Snow,03-01-2013,16:00:00,6142
No,265.16,0,0,Mist,03-01-2013,16:00:00,6142
No,265.16,0,0,Mist,03-01-2013,17:00:00,5782
No,265.37,0,0,Mist,03-01-2013,18:00:00,4129
No,265.37,0,0,Haze,03-01-2013,18:00:00,4129
No,265.47,0,0,Mist,03-01-2013,19:00:00,2925
No,265.47,0,0,Snow,03-01-2013,19:00:00,2925
No,265.72,0,0,Mist,03-01-2013,20:00:00,2453
No,265.72,0,0,Snow,03-01-2013,20:00:00,2453
No,265.72,0,0,Haze,03-01-2013,20:00:00,2453
No,266.09,0,0,Mist,03-01-2013,21:00:00,2046
No,266.09,0,0,Haze,03-01-2013,21:00:00,2046
No,266.09,0,0,Snow,03-01-2013,21:00:00,2046
No,266.41,0,0,Mist,03-01-2013,22:00:00,1550
No,266.41,0,0,Snow,03-01-2013,22:00:00,1550
No,266.41,0,0,Haze,03-01-2013,22:00:00,1550
No,266.78,0,0,Mist,03-01-2013,23:00:00,1079
No,266.78,0,0,Haze,03-01-2013,23:00:00,1079
No,266.78,0,0,Snow,03-01-2013,23:00:00,1079
No,266.34,0,0,Mist,04-01-2013,00:00:00,604
No,266.34,0,0,Snow,04-01-2013,00:00:00,604
No,265.93,0,0,Snow,04-01-2013,01:00:00,353
No,265.52,0,0,Snow,04-01-2013,02:00:00,301
No,265.52,0,0,Mist,04-01-2013,02:00:00,301
No,264.85,0,0,Snow,04-01-2013,03:00:00,326
No,264.85,0,0,Mist,04-01-2013,03:00:00,326
No,264.49,0,0,Haze,04-01-2013,04:00:00,675
No,263.6,0,0,Haze,04-01-2013,05:00:00,2195
No,263.02,0,0,Haze,04-01-2013,06:00:00,5263
No,263.02,0,0,Snow,04-01-2013,06:00:00,5263
No,262.46,0,0,Snow,04-01-2013,07:00:00,6380
No,261.8,0,0,Snow,04-01-2013,08:00:00,5761
No,261.9,0,0,Snow,04-01-2013,09:00:00,4844
No,261.9,0,0,Mist,04-01-2013,09:00:00,4844
No,261.6,0,0,Snow,04-01-2013,10:00:00,4327
No,261.6,0,0,Mist,04-01-2013,10:00:00,4327
No,261.71,0,0,Snow,04-01-2013,11:00:00,4787
No,261.71,0,0,Mist,04-01-2013,11:00:00,4787
No,262.11,0,0,Snow,04-01-2013,12:00:00,4880
No,262.42,0,0,Clear,04-01-2013,13:00:00,5026
No,262.6,0,0,Clear,04-01-2013,14:00:00,5315
No,262.94,0,0,Clear,04-01-2013,15:00:00,5636
No,262.68,0,0,Clear,04-01-2013,16:00:00,6256
No,261.88,0,0,Clear,04-01-2013,17:00:00,5900
No,261.23,0,0,Clear,04-01-2013,18:00:00,4353
No,260.92,0,0,Clear,04-01-2013,19:00:00,3135
No,261.49,0,0,Clear,04-01-2013,20:00:00,2674
No,262.26,0,0,Clear,04-01-2013,21:00:00,2463
No,262.82,0,0,Clear,04-01-2013,22:00:00,2064
No,263.44,0,0,Clear,04-01-2013,23:00:00,1517
No,265.69,0,0,Clear,05-01-2013,04:00:00,375
No,265.69,0,0,Clear,05-01-2013,05:00:00,652
No,265.37,0,0,Clear,05-01-2013,07:00:00,1597
No,265.43,0,0,Clear,05-01-2013,08:00:00,2339
No,266.29,0,0,Clear,05-01-2013,09:00:00,3177
No,267.41,0,0,Clear,05-01-2013,10:00:00,3482
No,269,0,0,Clear,05-01-2013,11:00:00,3813
No,270.17,0,0,Clear,05-01-2013,12:00:00,4406
No,270.98,0,0,Clear,05-01-2013,13:00:00,4191
No,271.33,0,0,Clear,05-01-2013,14:00:00,4296
No,271.56,0,0,Clear,05-01-2013,15:00:00,4387
No,270.7,0,0,Clouds,05-01-2013,16:00:00,4273
No,269.17,0,0,Clouds,05-01-2013,17:00:00,4230
No,267.38,0,0,Clouds,05-01-2013,18:00:00,3781
No,265.82,0,0,Clouds,05-01-2013,19:00:00,2342
No,264.49,0,0,Clear,05-01-2013,20:00:00,1933
No,264.15,0,0,Clear,05-01-2013,21:00:00,1873
No,263.87,0,0,Clouds,05-01-2013,22:00:00,2502
No,262.42,0,0,Clear,05-01-2013,23:00:00,1602
No,262.36,0,0,Clear,06-01-2013,00:00:00,951
No,261.78,0,0,Clear,06-01-2013,01:00:00,608
No,261.8,0,0,Mist,06-01-2013,02:00:00,507
No,262.03,0,0,Clear,06-01-2013,03:00:00,318
No,261.09,0,0,Mist,06-01-2013,04:00:00,256
No,260.21,0,0,Mist,06-01-2013,05:00:00,406
No,260.71,0,0,Mist,06-01-2013,06:00:00,709
No,260.78,0,0,Mist,06-01-2013,07:00:00,927
No,260.68,0,0,Mist,06-01-2013,08:00:00,1478
No,261.36,0,0,Mist,06-01-2013,09:00:00,2304
No,263.85,0,0,Mist,06-01-2013,10:00:00,2897
No,263.85,0,0,Haze,06-01-2013,10:00:00,2897
No,265.12,0,0,Haze,06-01-2013,11:00:00,3190
No,265.12,0,0,Mist,06-01-2013,11:00:00,3190
No,266.49,0,0,Haze,06-01-2013,12:00:00,3441
No,267.71,0,0,Haze,06-01-2013,13:00:00,3840
No,268.3,0,0,Haze,06-01-2013,14:00:00,4074
No,268.5,0,0,Haze,06-01-2013,15:00:00,4037
No,267.89,0,0,Haze,06-01-2013,16:00:00,3969
No,267.16,0,0,Clear,06-01-2013,17:00:00,3762
No,265.97,0,0,Clouds,06-01-2013,18:00:00,3062
No,265.9,0,0,Clouds,06-01-2013,19:00:00,2512
No,265.09,0,0,Clouds,06-01-2013,20:00:00,2087
No,264.78,0,0,Mist,06-01-2013,21:00:00,1669
No,264.78,0,0,Haze,06-01-2013,21:00:00,1669
No,265.04,0,0,Mist,06-01-2013,22:00:00,1384
No,265.04,0,0,Haze,06-01-2013,22:00:00,1384
No,265.34,0,0,Haze,06-01-2013,23:00:00,853
No,265.05,0,0,Haze,07-01-2013,00:00:00,442
No,264.53,0,0,Haze,07-01-2013,01:00:00,312
No,264.07,0,0,Clear,07-01-2013,02:00:00,248
No,263.91,0,0,Clouds,07-01-2013,03:00:00,278
No,264.24,0,0,Clouds,07-01-2013,04:00:00,754
No,263.69,0,0,Clouds,07-01-2013,05:00:00,2398
No,262.3,0,0,Clouds,07-01-2013,06:00:00,5522
No,261.6,0,0,Clouds,07-01-2013,07:00:00,6681
No,260.79,0,0,Clear,07-01-2013,08:00:00,5839
No,261.94,0,0,Clear,07-01-2013,09:00:00,4709
No,263.58,0,0,Clear,07-01-2013,10:00:00,4131
No,264.96,0,0,Clear,07-01-2013,11:00:00,4294
No,265.93,0,0,Clouds,07-01-2013,12:00:00,4410
No,266.71,0,0,Clouds,07-01-2013,13:00:00,4642
No,267.16,0,0,Clouds,07-01-2013,14:00:00,5105
No,267.15,0,0,Clouds,07-01-2013,15:00:00,5494
No,266.48,0,0,Clouds,07-01-2013,16:00:00,6231
No,265.22,0,0,Clouds,07-01-2013,17:00:00,5717
No,264.06,0,0,Clouds,07-01-2013,18:00:00,4169
No,263.44,0,0,Clouds,07-01-2013,19:00:00,2752
No,263.13,0,0,Clouds,07-01-2013,20:00:00,2229
No,263.08,0,0,Clouds,07-01-2013,21:00:00,1894
No,263.88,0,0,Clouds,07-01-2013,22:00:00,1440
No,264.49,0,0,Clouds,07-01-2013,23:00:00,961
No,265.41,0,0,Clouds,08-01-2013,00:00:00,489
No,267.04,0,0,Clouds,08-01-2013,01:00:00,333
No,268.77,0,0,Clouds,08-01-2013,02:00:00,230
No,269.8,0,0,Clouds,08-01-2013,03:00:00,314
No,270.68,0,0,Clouds,08-01-2013,04:00:00,758
No,270.84,0,0,Clouds,08-01-2013,05:00:00,2432
No,270.74,0,0,Clouds,08-01-2013,06:00:00,5674
No,270.32,0,0,Clouds,08-01-2013,07:00:00,6771
No,270.22,0,0,Clouds,08-01-2013,08:00:00,6094
No,270.27,0,0,Clouds,08-01-2013,09:00:00,4964
No,271.43,0,0,Clouds,08-01-2013,10:00:00,4357
No,272,0,0,Clouds,08-01-2013,11:00:00,4432
No,273.05,0,0,Clouds,08-01-2013,12:00:00,4589
No,274.18,0,0,Clouds,08-01-2013,13:00:00,4858
No,274.38,0,0,Clouds,08-01-2013,16:00:00,6486
No,273.44,0,0,Clouds,08-01-2013,17:00:00,6271
No,272.23,0,0,Clouds,08-01-2013,18:00:00,4677
No,271.79,0,0,Clouds,08-01-2013,19:00:00,2805
No,270.98,0,0,Clouds,08-01-2013,20:00:00,2528
No,270.4,0,0,Clouds,08-01-2013,21:00:00,2278
No,269.75,0,0,Clouds,08-01-2013,22:00:00,1733
No,269.43,0,0,Mist,08-01-2013,23:00:00,945
No,268.26,0,0,Mist,09-01-2013,00:00:00,531
No,266.67,0,0,Mist,09-01-2013,01:00:00,357
No,265.93,0,0,Mist,09-01-2013,02:00:00,271
No,263.93,0,0,Mist,09-01-2013,04:00:00,773
No,263.93,0,0,Fog,09-01-2013,04:00:00,773
No,263.85,0,0,Mist,09-01-2013,05:00:00,2456
No,264.88,0,0,Mist,09-01-2013,07:00:00,6852
No,266.57,0,0,Mist,09-01-2013,08:00:00,6234
No,268.3,0,0,Mist,09-01-2013,09:00:00,5061
No,269.84,0,0,Mist,09-01-2013,10:00:00,4243
No,271.42,0,0,Haze,09-01-2013,11:00:00,4677
No,272.58,0,0,Clouds,09-01-2013,12:00:00,4753
No,273.13,0,0,Clouds,09-01-2013,13:00:00,4780
No,273.56,0,0,Clouds,09-01-2013,14:00:00,5217
No,273.86,0,0,Clouds,09-01-2013,15:00:00,5447
No,273.67,0,0,Clouds,09-01-2013,16:00:00,6394
No,273.51,0,0,Clouds,09-01-2013,17:00:00,6139
No,273.49,0,0,Clouds,09-01-2013,18:00:00,4465
No,273.12,0,0,Clouds,09-01-2013,19:00:00,2952
No,271.48,0,0,Clouds,09-01-2013,20:00:00,2603
No,272.65,0,0,Clouds,10-01-2013,03:00:00,314
No,273.65,0,0,Clear,10-01-2013,04:00:00,754
No,272.95,0,0,Clear,10-01-2013,12:00:00,4902
No,272.08,0,0,Clouds,10-01-2013,17:00:00,5886
No,270.58,0,0,Clouds,10-01-2013,18:00:00,4322
No,268.38,0,0,Clouds,10-01-2013,19:00:00,2857
No,269.07,0,0,Clear,10-01-2013,20:00:00,2474
No,269.44,0,0,Clear,10-01-2013,21:00:00,2365
No,269.45,0,0,Clear,10-01-2013,23:00:00,1070
No,270.06,0,0,Clear,11-01-2013,00:00:00,557
No,270.51,0,0,Clear,11-01-2013,01:00:00,334
No,270.64,0,0,Clear,11-01-2013,02:00:00,308
No,270.86,0,0,Clouds,11-01-2013,03:00:00,322
No,271.38,0,0,Clouds,11-01-2013,04:00:00,723
No,272.13,0,0,Clear,11-01-2013,05:00:00,2367
No,272.52,0,0,Clear,11-01-2013,06:00:00,5163
No,272.52,0,0,Clouds,11-01-2013,07:00:00,6029
No,272.79,0,0,Clouds,11-01-2013,08:00:00,5751
No,273.38,0,0,Clouds,11-01-2013,09:00:00,4847
No,274.88,0,0,Clouds,11-01-2013,10:00:00,4367
No,275.86,0,0,Clouds,11-01-2013,11:00:00,4786
No,276.89,0,0,Clouds,11-01-2013,13:00:00,4885
No,276.89,0,0,Clouds,11-01-2013,14:00:00,5387
No,276.29,0,0,Rain,11-01-2013,17:00:00,5668
No,276.29,0,0,Rain,11-01-2013,17:00:00,5668
No,276.29,0,0,Drizzle,11-01-2013,17:00:00,5668
No,276.29,0,0,Drizzle,11-01-2013,17:00:00,5668
No,274.92,0,0,Rain,11-01-2013,18:00:00,4476
No,274.92,0,0,Rain,11-01-2013,18:00:00,4476
No,274.05,0,0,Rain,11-01-2013,19:00:00,3433
No,274.05,0,0,Mist,11-01-2013,19:00:00,3433
No,274.05,0,0,Rain,11-01-2013,19:00:00,3433
No,273.93,0,0,Rain,11-01-2013,20:00:00,2711
No,273.93,0,0,Mist,11-01-2013,20:00:00,2711
No,273.93,0,0,Rain,11-01-2013,21:00:00,2511
No,273.93,0,0,Mist,11-01-2013,21:00:00,2511
No,273.93,0,0,Drizzle,11-01-2013,21:00:00,2511
No,274.05,0,0,Mist,11-01-2013,22:00:00,2143
No,274.05,0,0,Rain,11-01-2013,22:00:00,2143
No,274.18,0,0,Drizzle,11-01-2013,23:00:00,1629
No,274.18,0,0,Mist,11-01-2013,23:00:00,1629
No,274.18,0,0,Rain,11-01-2013,23:00:00,1629
No,274.67,0,0,Drizzle,12-01-2013,00:00:00,1043
No,274.67,0,0,Mist,12-01-2013,00:00:00,1043
No,274.67,0,0,Rain,12-01-2013,00:00:00,1043
No,274.67,0,0,Mist,12-01-2013,01:00:00,682
No,274.67,0,0,Rain,12-01-2013,01:00:00,682
No,274.67,0,0,Mist,12-01-2013,02:00:00,518
No,274.67,0,0,Mist,12-01-2013,03:00:00,353
No,274.67,0,0,Mist,12-01-2013,04:00:00,382
No,274.8,0,0,Mist,12-01-2013,05:00:00,644
No,274.8,0,0,Fog,12-01-2013,05:00:00,644
No,274.8,0,0,Drizzle,12-01-2013,06:00:00,1142
No,274.8,0,0,Mist,12-01-2013,06:00:00,1142
No,274.8,0,0,Fog,12-01-2013,06:00:00,1142
No,274.67,0,0,Drizzle,12-01-2013,07:00:00,1696
No,274.67,0,0,Mist,12-01-2013,07:00:00,1696
No,274.8,0,0,Mist,12-01-2013,08:00:00,2624
No,275.05,0,0,Mist,12-01-2013,09:00:00,3377
No,275.29,0,0,Mist,12-01-2013,10:00:00,3600
No,275.54,0,0,Drizzle,12-01-2013,11:00:00,4017
No,275.54,0,0,Mist,12-01-2013,11:00:00,4017
No,275.54,0,0,Fog,12-01-2013,11:00:00,4017
No,275.66,0,0,Drizzle,12-01-2013,12:00:00,4538
No,275.66,0,0,Mist,12-01-2013,12:00:00,4538
No,275.66,0,0,Fog,12-01-2013,12:00:00,4538
No,275.79,0,0,Drizzle,12-01-2013,13:00:00,4556
No,275.79,0,0,Mist,12-01-2013,13:00:00,4556
No,275.92,0,0,Drizzle,12-01-2013,14:00:00,4547
No,275.92,0,0,Mist,12-01-2013,14:00:00,4547
No,275.66,0,0,Drizzle,12-01-2013,15:00:00,4557
No,275.66,0,0,Mist,12-01-2013,15:00:00,4557
No,275.66,0,0,Fog,12-01-2013,15:00:00,4557
No,275.67,0,0,Drizzle,12-01-2013,16:00:00,4338
No,275.67,0,0,Mist,12-01-2013,16:00:00,4338
No,275.93,0,0,Mist,12-01-2013,17:00:00,4170
No,275.93,0,0,Drizzle,12-01-2013,17:00:00,4170
No,275.93,0,0,Drizzle,12-01-2013,17:00:00,4170
No,276.05,0,0,Mist,12-01-2013,18:00:00,3789
No,276.05,0,0,Drizzle,12-01-2013,18:00:00,3789
No,276.05,0,0,Rain,12-01-2013,18:00:00,3789
No,276.31,0,0,Mist,12-01-2013,19:00:00,2627
No,276.31,0,0,Drizzle,12-01-2013,19:00:00,2627
No,276.68,0,0,Mist,12-01-2013,20:00:00,2352
No,276.68,0,0,Drizzle,12-01-2013,20:00:00,2352
No,276.68,0,0,Drizzle,12-01-2013,20:00:00,2352
No,276.93,0,0,Mist,12-01-2013,21:00:00,2304
No,276.93,0,0,Fog,12-01-2013,21:00:00,2304
No,276.93,0,0,Drizzle,12-01-2013,21:00:00,2304
No,277.31,0,0,Rain,12-01-2013,22:00:00,2101
No,277.31,0,0,Mist,12-01-2013,22:00:00,2101
No,277.31,0,0,Drizzle,12-01-2013,22:00:00,2101
No,277.21,0,0,Mist,12-01-2013,23:00:00,1807
No,276.2,0,0,Clouds,13-01-2013,00:00:00,1049
No,274.35,0,0,Snow,13-01-2013,01:00:00,681
No,274.35,0,0,Mist,13-01-2013,01:00:00,681
No,268.44,0,0,Snow,13-01-2013,03:00:00,306
No,267.57,0,0,Snow,13-01-2013,04:00:00,199
No,266.2,0,0,Snow,13-01-2013,05:00:00,422
No,265.06,0,0,Snow,13-01-2013,06:00:00,686
No,264.83,0,0,Snow,13-01-2013,07:00:00,951
No,263.83,0,0,Snow,13-01-2013,08:00:00,1444
No,263.07,0,0,Haze,13-01-2013,10:00:00,2983
No,263.07,0,0,Snow,13-01-2013,10:00:00,2983
No,263.07,0,0,Clouds,13-01-2013,11:00:00,3498
No,262.93,0,0,Clouds,13-01-2013,13:00:00,3907
No,262.31,0,0,Snow,13-01-2013,14:00:00,3644
No,261.32,0,0,Clouds,13-01-2013,16:00:00,3687
No,260.58,0,0,Clouds,13-01-2013,17:00:00,3400
No,259.94,0,0,Clouds,13-01-2013,19:00:00,2363
No,259.08,0,0,Clouds,13-01-2013,20:00:00,1943
No,258.71,0,0,Haze,13-01-2013,21:00:00,1718
No,258.45,0,0,Clouds,13-01-2013,22:00:00,1274
No,257.83,0,0,Clouds,13-01-2013,23:00:00,785
No,257.7,0,0,Clouds,14-01-2013,00:00:00,429
No,257.19,0,0,Clouds,14-01-2013,01:00:00,265
No,256.95,0,0,Clear,14-01-2013,02:00:00,222
No,256.83,0,0,Clear,14-01-2013,03:00:00,281
No,256.7,0,0,Clouds,14-01-2013,04:00:00,735
No,256.58,0,0,Clouds,14-01-2013,05:00:00,2368
No,256.34,0,0,Clouds,14-01-2013,06:00:00,5427
No,256.34,0,0,Clouds,14-01-2013,07:00:00,6579
No,256.2,0,0,Clouds,14-01-2013,08:00:00,5908
No,256.42,0,0,Snow,14-01-2013,09:00:00,4673
No,256.82,0,0,Snow,14-01-2013,10:00:00,3943
No,256.82,0,0,Haze,14-01-2013,10:00:00,3943
No,257.68,0,0,Snow,14-01-2013,11:00:00,4217
No,257.68,0,0,Haze,14-01-2013,11:00:00,4217
No,258.59,0,0,Haze,14-01-2013,12:00:00,4509
No,258.59,0,0,Snow,14-01-2013,12:00:00,4509
No,259.07,0,0,Snow,14-01-2013,13:00:00,4532
No,259.07,0,0,Haze,14-01-2013,13:00:00,4532
No,259.56,0,0,Snow,14-01-2013,14:00:00,5170
No,259.6,0,0,Snow,14-01-2013,15:00:00,5554
No,259.6,0,0,Haze,14-01-2013,15:00:00,5554
No,259.45,0,0,Snow,14-01-2013,16:00:00,6414
No,259.45,0,0,Haze,14-01-2013,16:00:00,6414
No,259.1,0,0,Clouds,14-01-2013,17:00:00,5964
No,258.83,0,0,Clouds,14-01-2013,18:00:00,4203
No,258.51,0,0,Clouds,14-01-2013,19:00:00,2859
No,258.42,0,0,Clouds,14-01-2013,20:00:00,2298
No,258.22,0,0,Clouds,14-01-2013,21:00:00,2065
No,257.97,0,0,Clear,14-01-2013,22:00:00,1347
No,257.97,0,0,Clear,14-01-2013,23:00:00,909
No,257.93,0,0,Clear,15-01-2013,00:00:00,487
No,257.93,0,0,Clear,15-01-2013,01:00:00,325
No,257.72,0,0,Clear,15-01-2013,02:00:00,246
No,257.67,0,0,Clear,15-01-2013,03:00:00,289
No,257.57,0,0,Clear,15-01-2013,04:00:00,731
